Account Number,Balance Date,Transaction Value,Balance
12560453,2023-02-08,47.58,503.56
12560453,2023-02-08,-55.71,447.85
12560453,2023-02-13,-49.05,398.8
12583269,2023-01-31,,910.46
12583269,2023-02-02,125.46,1035.92
12583269,2023-02-03,-118.33,917.59
12583269,2023-02-04,-129.11,788.48
12583269,2023-02-05,80.89,869.37
12583269,2023-02-14,63.34,932.71
12666385,2023-01-31,,554.24
12666385,2023-02-01,246.14,800.38
12666385,2023-02-01,106.46,906.84
12666385,2023-02-04,1593.8,2500.64
12666385,2023-02-12,149.57,2650.21
12680102,2023-01-31,,674.64
12680102,2023-02-05,-41.65,632.99
12680102,2023-02-08,603.0,1235.99
12680102,2023-02-09,-97.29,1138.7
12680102,2023-02-11,-1010.6,128.10000000000002
12680102,2023-02-12,94.03,222.13000000000002
12680102,2023-02-13,-851.7,-629.57
12725274,2023-01-31,,26.19
12725274,2023-02-01,167.85,194.04
12725274,2023-02-04,125.11,319.15
12725274,2023-02-05,-58.28,260.87
12725274,2023-02-14,412.8,673.6700000000001
12725274,2023-02-14,-162.9,510.77
12859818,2023-01-31,,151.06
12859818,2023-02-01,89.22,240.28
12859818,2023-02-03,-129.38,110.9
12859818,2023-02-04,-81.01,29.89
12859818,2023-02-04,-110.3,-80.41
12859818,2023-02-07,-106.24,-186.64999999999998
12859818,2023-02-10,-36.91,-223.56
12859818,2023-02-10,-131.38,-354.94
12859818,2023-02-13,-203.37,-558.31
12859818,2023-02-14,24.89,-533.42
12899540,2023-01-31,,957.2
12899540,2023-02-01,-83.35,873.85
12899540,2023-02-04,125.25,999.1
12899540,2023-02-06,159.04,1158.14
12899540,2023-02-06,-78.47,1079.67
12899540,2023-02-10,-85.03,994.6400000000001
12964138,2023-01-31,,557.04
12964138,2023-02-01,101.62,658.66
12964138,2023-02-01,-55.49,603.17
12964138,2023-02-06,104.0,707.17
12964138,2023-02-13,-357.3,349.86999999999995
12985543,2023-01-31,,402.94
12985543,2023-02-01,-140.27,262.66999999999996
12985543,2023-02-07,-99.51,163.15999999999997
12985543,2023-02-09,118.41,281.57
12985543,2023-02-11,57.3,338.87
12985543,2023-02-13,-62.13,276.73999999999995
13058003,2023-01-31,,218.0
13058003,2023-02-02,-35.9,182.1
13058003,2023-02-09,-1246.4,-1064.3000000000002
13058003,2023-02-11,-96.36,-1160.66
13058003,2023-02-13,565.6,-595.0600000000002
13076932,2023-01-31,,419.47
13076932,2023-02-02,-125.46,294.01000000000005
13076932,2023-02-08,-94.91,199.10000000000002
13076932,2023-02-11,146.03,345.13000000000005
13076932,2023-02-13,136.72,481.85
13117442,2023-01-31,,799.69
13117442,2023-02-02,-46.31,753.3800000000001
13117442,2023-02-05,101.84,855.22
13117442,2023-02-05,59.8,915.0200000000001
13117442,2023-02-05,-164.35,750.6700000000001
13117442,2023-02-08,-109.72,640.95
13117442,2023-02-11,1828.9,2469.8500000000004
13117442,2023-02-12,-132.28,2337.57
13167285,2023-01-31,,301.93
13167285,2023-02-01,-3.89,298.04
13167285,2023-02-01,-199.99,98.05000000000001
13167285,2023-02-03,139.6,237.65
13167285,2023-02-03,-529.6,-291.95000000000005
13167285,2023-02-05,-21.67,-313.62000000000006
13167285,2023-02-06,204.86,-108.76000000000005
13167285,2023-02-07,-78.2,-186.96000000000004
13167285,2023-02-09,-20.1,-207.06000000000006
13167285,2023-02-13,-99.54,-306.6
13167285,2023-02-13,-136.9,-443.50000000000006
13167285,2023-02-14,38.92,-404.58000000000004
13176075,2023-01-31,,67.3
13176075,2023-02-04,127.96,195.26
13176075,2023-02-08,-167.77,27.48999999999998
13176075,2023-02-12,-149.27,-121.78000000000003
13182613,2023-01-31,,384.42
13182613,2023-02-05,220.0,604.4200000000001
13182613,2023-02-06,63.49,667.91
13182613,2023-02-08,-113.46,554.45
13182613,2023-02-09,55.88,610.33
13182613,2023-02-09,-79.45,530.88
13197335,2023-01-31,,625.71
13197335,2023-02-01,98.45,724.1600000000001
13197335,2023-02-01,85.83,809.99
13197335,2023-02-02,100.61,910.6
13197335,2023-02-02,-93.5,817.1
13197335,2023-02-08,79.86,896.96
13197335,2023-02-09,1043.8,1940.76
13197335,2023-02-10,1812.5,3753.26
13197335,2023-02-11,-215.83,3537.43
13267945,2023-01-31,,299.77
13267945,2023-02-03,102.35,402.12
13267945,2023-02-04,1080.2,1482.3200000000002
13267945,2023-02-07,81.75,1564.07
13267945,2023-02-08,154.6,1718.6699999999998
13267945,2023-02-10,71.11,1789.78
13274987,2023-01-31,,902.06
13274987,2023-02-01,-33.51,868.55
13274987,2023-02-03,-53.43,815.1199999999999
13274987,2023-02-03,-111.04,704.0799999999999
13274987,2023-02-04,-93.78,610.3
13274987,2023-02-05,101.16,711.4599999999999
13274987,2023-02-08,1290.2,2001.6599999999999
13274987,2023-02-12,118.61,2120.27
13274987,2023-02-12,-117.48,2002.79
13277127,2023-01-31,,793.22
13277127,2023-02-03,17.26,810.48
13277127,2023-02-05,-17.93,792.5500000000001
13277127,2023-02-06,-1037.3,-244.7499999999999
13277127,2023-02-08,714.2,469.45000000000016
13277127,2023-02-08,251.9,721.3500000000001
13322659,2023-01-31,,690.27
13322659,2023-02-01,-153.9,536.37
13322659,2023-02-02,-145.27,391.09999999999997
13322659,2023-02-04,123.49,514.5899999999999
13322659,2023-02-05,36.77,551.36
13322659,2023-02-05,-53.92,497.43999999999994
13322659,2023-02-09,-85.8,411.64
13322659,2023-02-09,-106.38,305.26
13322659,2023-02-14,-113.46,191.79999999999995
13388069,2023-01-31,,13.45
13388069,2023-02-07,134.99,148.44
13388069,2023-02-08,27.53,175.97
13388069,2023-02-12,-69.99,105.98
13426667,2023-01-31,,70.47
13426667,2023-02-05,-121.7,-51.230000000000004
13426667,2023-02-08,32.44,-18.790000000000006
13426667,2023-02-12,1224.6,1205.81
13426667,2023-02-13,-902.0,303.80999999999995
13459523,2023-01-31,,814.31
13459523,2023-02-03,135.59,949.9
13459523,2023-02-03,-952.0,-2.1000000000000227
13459523,2023-02-06,-171.67,-173.77
13459523,2023-02-07,57.31,-116.46000000000001
13459523,2023-02-08,898.2,781.74
13459523,2023-02-10,166.54,948.28
13459523,2023-02-10,-132.35,815.9300000000001
13459523,2023-02-13,162.92,978.85
13474543,2023-01-31,,438.36
13474543,2023-02-01,120.92,559.28
13474543,2023-02-05,-107.87,451.41
13474543,2023-02-06,87.33,538.74
13474543,2023-02-09,264.6,803.34
13474543,2023-02-14,159.08,962.4200000000001
13474543,2023-02-14,76.83,1039.25
13537427,2023-01-31,,556.98
13537427,2023-02-01,52.56,609.54
13537427,2023-02-07,164.7,774.24
13537427,2023-02-11,246.42,1020.66
13537427,2023-02-12,-172.13,848.53
13551717,2023-01-31,,26.95
13551717,2023-02-01,-1361.0,-1334.05
13551717,2023-02-05,-627.1,-1961.15
13551717,2023-02-11,-42.85,-2004.0
13551717,2023-02-14,-115.32,-2119.32
13558846,2023-01-31,,598.45
13558846,2023-02-01,50.33,648.7800000000001
13558846,2023-02-01,-94.06,554.72
13558846,2023-02-04,148.08,702.8000000000001
13558846,2023-02-05,-148.46,554.34
13558846,2023-02-09,-115.1,439.24000000000007
13558846,2023-02-13,-112.18,327.06000000000006
13563384,2023-01-31,,952.65
13563384,2023-02-02,39.75,992.4
13563384,2023-02-11,54.28,1046.68
13563384,2023-02-12,70.05,1116.73
13563384,2023-02-14,-860.1,256.63
13584908,2023-01-31,,162.0
13584908,2023-02-02,-75.16,86.84
13584908,2023-02-05,-85.05,1.7900000000000063
13584908,2023-02-10,135.21,137.0
13584908,2023-02-10,-81.43,55.57000000000002
13610259,2023-01-31,,587.73
13610259,2023-02-09,33.72,621.45
13610259,2023-02-10,655.8,1277.25
13610259,2023-02-11,91.03,1368.28
13610259,2023-02-12,-100.74,1267.54
13687711,2023-01-31,,757.76
13687711,2023-02-02,-75.11,682.65
13687711,2023-02-04,-135.11,547.54
13687711,2023-02-11,-73.61,473.92999999999995
13687711,2023-02-13,734.3,1208.23
13687711,2023-02-14,-76.83,1131.3999999999999
13713704,2023-01-31,,1.48
13713704,2023-02-02,91.84,93.32000000000001
13713704,2023-02-04,-184.38,-91.05999999999999
13713704,2023-02-10,122.82,31.760000000000005
13713704,2023-02-10,-97.03,-65.27
13713704,2023-02-11,78.2,12.930000000000007
13713704,2023-02-13,-14.09,-1.159999999999993
13788234,2023-01-31,,302.78
13788234,2023-02-06,-100.59,202.18999999999997
13788234,2023-02-07,-140.37,61.819999999999965
13788234,2023-02-07,-163.8,-101.98000000000005
13788234,2023-02-08,-33.64,-135.62000000000006
13788234,2023-02-10,147.03,11.409999999999968
13788234,2023-02-14,112.47,123.87999999999997
13788234,2023-02-14,90.07,213.94999999999996
13945841,2023-01-31,,339.81
13945841,2023-02-01,473.7,813.51
13945841,2023-02-14,43.02,856.53
13965360,2023-01-31,,299.46
13965360,2023-02-11,-1655.3,-1355.84
13997603,2023-01-31,,516.79
13997603,2023-02-03,34.72,551.51
13997603,2023-02-07,788.3,1339.81
13997603,2023-02-07,52.55,1392.36
13997603,2023-02-10,-69.88,1322.48
13997603,2023-02-10,-155.28,1167.1999999999998
14000447,2023-01-31,,443.94
14000447,2023-02-01,97.79,541.73
14000447,2023-02-06,-154.42,387.31
14000447,2023-02-09,-74.98,312.33
14000447,2023-02-10,26.87,339.2
14000447,2023-02-13,147.67,486.87
14000447,2023-02-13,-55.26,431.60999999999996
14014401,2023-01-31,,554.46
14014401,2023-02-06,185.73,740.19
14014401,2023-02-08,40.08,780.27
14014401,2023-02-09,-1549.1,-768.8299999999999
14014401,2023-02-10,73.16,-695.67
14039438,2023-01-31,,94.52
14039438,2023-02-02,248.7,343.21999999999997
14039438,2023-02-03,117.17,460.39
14039438,2023-02-05,35.3,495.68999999999994
14039438,2023-02-06,-155.88,339.80999999999995
14039438,2023-02-09,141.4,481.21
14045416,2023-01-31,,265.63
14045416,2023-02-01,-53.46,212.17
14045416,2023-02-02,152.95,365.12
14045416,2023-02-03,67.35,432.46999999999997
14045416,2023-02-03,-89.03,343.43999999999994
14045416,2023-02-08,-42.88,300.55999999999995
14052052,2023-01-31,,915.74
14052052,2023-02-05,-89.52,826.22
14052052,2023-02-08,-192.5,633.72
14052052,2023-02-09,-512.3,121.42000000000007
14052052,2023-02-09,-666.4,-544.9799999999999
14052052,2023-02-12,117.55,-427.4299999999999
14052052,2023-02-14,-137.73,-565.1599999999999
14086187,2023-01-31,,340.59
14086187,2023-02-02,551.2,891.79
14086187,2023-02-03,166.13,1057.92
14086187,2023-02-04,146.29,1204.21
14086187,2023-02-05,-98.2,1106.01
14086187,2023-02-06,135.77,1241.78
14086187,2023-02-08,58.95,1300.73
14086187,2023-02-08,-42.56,1258.17
14103210,2023-01-31,,369.01
14103210,2023-02-04,-111.88,257.13
14103210,2023-02-06,-1.14,255.99
14103210,2023-02-06,-1144.5,-888.51
14103210,2023-02-08,116.37,-772.14
14103210,2023-02-09,-6.19,-778.33
14103210,2023-02-11,130.19,-648.14
14103210,2023-02-11,-151.17,-799.31
14103210,2023-02-13,1406.7,607.3900000000001
14136082,2023-01-31,,219.84
14136082,2023-02-01,82.18,302.02
14136082,2023-02-02,526.8,828.8199999999999
14136082,2023-02-03,89.93,918.75
14136082,2023-02-07,49.76,968.51
14136082,2023-02-09,125.63,1094.1399999999999
14136082,2023-02-11,-39.58,1054.56
14136082,2023-02-11,-169.33,885.2299999999999
14136082,2023-02-12,351.6,1236.83
14136082,2023-02-14,140.8,1377.6299999999999
14144267,2023-01-31,,97.69
14144267,2023-02-06,44.47,142.16
14144267,2023-02-08,114.12,256.28
14144267,2023-02-09,89.43,345.71000000000004
14183437,2023-01-31,,779.47
14183437,2023-02-02,30.01,809.48
14183437,2023-02-02,-95.08,714.4000000000001
14183437,2023-02-03,99.07,813.47
14183437,2023-02-10,1975.6,2789.0699999999997
14183437,2023-02-11,43.17,2832.24
14183437,2023-02-11,-90.85,2741.39
14183437,2023-02-14,120.06,2861.45
14253152,2023-01-31,,43.85
14253152,2023-02-03,81.28,125.13
14253152,2023-02-04,-111.13,14.0
14253152,2023-02-06,176.53,190.53
14253152,2023-02-08,215.14,405.66999999999996
14253152,2023-02-09,-157.13,248.54
14253152,2023-02-11,-130.43,118.10999999999999
14253152,2023-02-14,100.16,218.26999999999998
14253152,2023-02-14,-963.5,-745.23
14337606,2023-01-31,,561.8
14337606,2023-02-04,-53.8,507.99999999999994
14337606,2023-02-04,-79.62,428.37999999999994
14337606,2023-02-06,-1792.7,-1364.3200000000002
14337606,2023-02-08,-160.99,-1525.3100000000002
14337606,2023-02-09,-158.61,-1683.92
14337606,2023-02-11,175.69,-1508.2300000000002
14337606,2023-02-11,-170.72,-1678.9500000000003
14337606,2023-02-12,-132.03,-1810.9800000000002
14337606,2023-02-14,76.49,-1734.4900000000002
14355869,2023-01-31,,329.16
14355869,2023-02-01,-1052.6,-723.4399999999998
14355869,2023-02-03,123.39,-600.0499999999998
14355869,2023-02-04,-515.6,-1115.6499999999999
14355869,2023-02-12,-19.96,-1135.61
14397662,2023-01-31,,363.51
14397662,2023-02-04,61.88,425.39
14397662,2023-02-08,1800.8,2226.19
14397662,2023-02-08,126.11,2352.2999999999997
14397662,2023-02-08,54.11,2406.41
14397662,2023-02-08,37.69,2444.1
14397662,2023-02-11,-74.51,2369.5899999999997
14421453,2023-01-31,,813.76
14421453,2023-02-01,150.38,964.14
14421453,2023-02-04,44.06,1008.2
14421453,2023-02-04,-183.25,824.95
14421453,2023-02-06,67.0,891.95
14421453,2023-02-08,35.51,927.46
14421453,2023-02-11,-102.02,825.44
14448009,2023-01-31,,958.46
14448009,2023-02-01,-102.39,856.07
14448009,2023-02-01,-107.97,748.1
14448009,2023-02-02,144.05,892.1500000000001
14448009,2023-02-02,122.38,1014.53
14448009,2023-02-04,-1367.4,-352.8700000000001
14448009,2023-02-08,-1779.2,-2132.07
14448009,2023-02-09,-139.36,-2271.4300000000003
14448009,2023-02-09,-1300.7,-3572.13
14448009,2023-02-14,78.98,-3493.15
14448009,2023-02-14,-14.98,-3508.13
14505806,2023-01-31,,689.25
14505806,2023-02-01,974.4,1663.65
14505806,2023-02-08,121.72,1785.37
14505806,2023-02-09,-102.41,1682.96
14505806,2023-02-11,130.43,1813.3899999999999
14505806,2023-02-11,38.37,1851.76
14505806,2023-02-13,-71.51,1780.25
14505806,2023-02-14,956.2,2736.45
14564252,2023-01-31,,263.39
14564252,2023-02-02,-133.0,130.39
14564252,2023-02-14,-158.38,-27.99000000000001
14592080,2023-01-31,,245.22
14592080,2023-02-02,149.36,394.58000000000004
14592080,2023-02-02,-70.88,323.70000000000005
14592080,2023-02-02,-113.73,209.97000000000003
14592080,2023-02-04,-213.8,-3.829999999999984
14592080,2023-02-05,99.57,95.74000000000001
14592080,2023-02-06,-93.76,1.980000000000004
14592080,2023-02-07,50.0,51.980000000000004
14594928,2023-01-31,,470.64
14594928,2023-02-03,-145.32,325.32
14594928,2023-02-07,123.7,449.02
14594928,2023-02-10,75.71,524.73
14594928,2023-02-12,-140.65,384.08
14600288,2023-01-31,,622.77
14600288,2023-02-02,43.55,666.3199999999999
14600288,2023-02-02,-140.31,526.01
14600288,2023-02-02,-147.71,378.29999999999995
14600288,2023-02-03,88.58,466.88
14600288,2023-02-05,110.92,577.8
14600288,2023-02-08,93.19,670.99
14600288,2023-02-13,-138.07,532.92
14600288,2023-02-14,83.11,616.03
14648004,2023-01-31,,236.67
14648004,2023-02-01,92.2,328.87
14648004,2023-02-01,-77.41,251.45999999999998
14648004,2023-02-04,100.53,351.99
14648004,2023-02-04,72.87,424.86
14648004,2023-02-05,-16.24,408.62
14648004,2023-02-07,114.81,523.4300000000001
14648004,2023-02-07,21.02,544.45
14648004,2023-02-07,-111.26,433.19
14648004,2023-02-08,-1330.7,-897.51
14648004,2023-02-12,-1808.9,-2706.41
14648004,2023-02-13,-113.24,-2819.65
14685853,2023-01-31,,45.2
14685853,2023-02-01,-142.37,-97.17
14685853,2023-02-04,109.08,11.909999999999997
14685853,2023-02-06,79.32,91.22999999999999
14685853,2023-02-07,26.93,118.16
14685853,2023-02-11,370.4,488.55999999999995
14723713,2023-01-31,,378.07
14723713,2023-02-10,67.56,445.63
14723713,2023-02-10,-113.36,332.27
14723713,2023-02-11,126.78,459.05
14723713,2023-02-13,149.91,608.96
14749214,2023-01-31,,194.54
14749214,2023-02-03,49.32,243.85999999999999
14749214,2023-02-07,-145.52,98.33999999999997
14749214,2023-02-12,207.81,306.15
14780986,2023-01-31,,180.2
14780986,2023-02-01,105.85,286.04999999999995
14780986,2023-02-04,164.38,450.42999999999995
14780986,2023-02-06,-965.2,-514.7700000000001
14780986,2023-02-07,132.81,-381.9600000000001
14780986,2023-02-07,-168.78,-550.7400000000001
14812157,2023-01-31,,534.54
14812157,2023-02-01,645.5,1180.04
14812157,2023-02-04,-134.48,1045.56
14812157,2023-02-06,-473.7,571.86
14812157,2023-02-09,-117.1,454.76
14812157,2023-02-14,-120.54,334.22
14840078,2023-01-31,,584.16
14840078,2023-02-01,-118.24,465.91999999999996
14840078,2023-02-05,62.37,528.29
14840078,2023-02-06,-188.27,340.02
14840078,2023-02-07,-87.19,252.82999999999996
14840078,2023-02-09,-102.32,150.50999999999996
14840078,2023-02-10,210.07,360.5799999999999
14840078,2023-02-10,-144.1,216.47999999999996
14840078,2023-02-13,-82.99,133.48999999999995
14840078,2023-02-14,75.98,209.46999999999997
14866733,2023-01-31,,249.35
14866733,2023-02-01,-77.78,171.57
14866733,2023-02-02,16.74,188.31
14866733,2023-02-03,68.61,256.91999999999996
14866733,2023-02-07,83.68,340.6
14866733,2023-02-14,-38.4,302.2
14866733,2023-02-14,-93.66,208.54
14897645,2023-01-31,,89.0
14897645,2023-02-01,113.69,202.69
14897645,2023-02-09,-69.51,133.18
14897645,2023-02-11,-51.73,81.44999999999999
14897645,2023-02-12,106.92,188.37
14897645,2023-02-14,143.79,332.15999999999997
14907946,2023-01-31,,845.72
14907946,2023-02-03,66.37,912.09
14907946,2023-02-07,-84.76,827.33
14907946,2023-02-07,-150.1,677.23
14907946,2023-02-08,129.86,807.09
14907946,2023-02-10,11.73,818.82
14907946,2023-02-12,115.04,933.86
14907946,2023-02-14,190.15,1124.01
14907946,2023-02-14,98.03,1222.04
14907946,2023-02-14,-67.7,1154.3400000000001
14907946,2023-02-14,-161.34,993.0
15044055,2023-01-31,,204.3
15044055,2023-02-04,93.78,298.08000000000004
15044055,2023-02-06,-78.94,219.14000000000001
15044055,2023-02-09,-1434.1,-1214.9599999999998
15044055,2023-02-10,-181.71,-1396.6699999999998
15044055,2023-02-14,161.91,-1234.7599999999998
15044055,2023-02-14,52.78,-1181.9799999999998
15052808,2023-01-31,,786.05
15052808,2023-02-02,936.1,1722.15
15052808,2023-02-09,953.9,2676.05
15052808,2023-02-09,127.23,2803.2799999999997
15052808,2023-02-14,-71.18,2732.1
15052808,2023-02-14,-1288.0,1444.1
15055504,2023-01-31,,339.94
15055504,2023-02-05,-170.82,169.12
15055504,2023-02-07,-106.77,62.35000000000001
15055504,2023-02-08,22.97,85.32000000000001
15055504,2023-02-11,-107.49,-22.169999999999987
15055504,2023-02-11,-126.14,-148.31
15077298,2023-01-31,,507.62
15077298,2023-02-01,-77.55,430.07
15077298,2023-02-01,-81.02,349.05
15077298,2023-02-04,75.48,424.53000000000003
15077298,2023-02-04,-150.76,273.77000000000004
15077298,2023-02-07,-46.51,227.26000000000005
15077298,2023-02-09,88.16,315.4200000000001
15077298,2023-02-09,-56.29,259.13000000000005
15077298,2023-02-11,124.08,383.21000000000004
15100785,2023-01-31,,934.1
15100785,2023-02-02,25.61,959.71
15100785,2023-02-05,54.49,1014.2
15100785,2023-02-06,-114.3,899.9000000000001
15100785,2023-02-06,-149.07,750.83
15100785,2023-02-07,166.29,917.12
15100785,2023-02-09,1038.5,1955.62
15100785,2023-02-11,-178.01,1777.61
15100785,2023-02-12,128.81,1906.4199999999998
15163829,2023-01-31,,458.6
15163829,2023-02-04,120.19,578.79
15163829,2023-02-07,-97.64,481.15000000000003
15163829,2023-02-08,-141.03,340.12
15163829,2023-02-12,-98.23,241.89
15163829,2023-02-13,43.56,285.45
15258886,2023-01-31,,689.34
15258886,2023-02-01,-124.86,564.48
15258886,2023-02-05,-155.76,408.72
15258886,2023-02-08,-103.03,305.69000000000005
15258886,2023-02-08,-134.18,171.51000000000002
15258886,2023-02-10,47.01,218.52
15258886,2023-02-11,1733.6,1952.12
15258886,2023-02-12,-135.05,1817.07
15258886,2023-02-13,-87.58,1729.4899999999998
15265650,2023-01-31,,147.72
15265650,2023-02-01,146.1,293.82
15265650,2023-02-03,-81.73,212.08999999999997
15265650,2023-02-04,-63.54,148.54999999999998
15265650,2023-02-05,-98.03,50.51999999999998
15265650,2023-02-08,-10.58,39.93999999999998
15265650,2023-02-11,-100.86,-60.920000000000016
15265650,2023-02-11,-105.66,-166.58
15265650,2023-02-12,64.01,-102.57000000000001
15265650,2023-02-13,-25.57,-128.14000000000001
15265650,2023-02-14,-118.21,-246.35
15265700,2023-01-31,,829.86
15265700,2023-02-01,19.88,849.74
15265700,2023-02-02,77.04,926.78
15265700,2023-02-02,-83.44,843.34
15265700,2023-02-08,-898.2,-54.860000000000014
15265700,2023-02-12,91.07,36.20999999999998
15290238,2023-01-31,,93.23
15290238,2023-02-01,83.96,177.19
15290238,2023-02-04,-59.13,118.06
15290238,2023-02-09,-119.77,-1.710000000000008
15290238,2023-02-13,-103.44,-105.15
15296624,2023-01-31,,731.68
15296624,2023-02-01,-58.05,673.63
15296624,2023-02-01,-80.86,592.77
15296624,2023-02-06,152.83,745.5999999999999
15296624,2023-02-09,104.33,849.93
15296624,2023-02-09,-141.82,708.1099999999999
15296624,2023-02-14,120.42,828.53
15324178,2023-01-31,,833.62
15324178,2023-02-05,91.78,925.4
15324178,2023-02-07,-82.91,842.49
15324178,2023-02-08,157.76,1000.25
15324178,2023-02-09,-898.1,102.14999999999998
15324178,2023-02-13,-96.04,6.109999999999971
15324178,2023-02-13,-134.6,-128.49
15334737,2023-01-31,,197.12
15334737,2023-02-01,115.14,312.26
15334737,2023-02-01,102.21,414.47
15334737,2023-02-04,91.69,506.15999999999997
15334737,2023-02-04,-91.7,414.46
15334737,2023-02-06,-176.53,237.93
